".colorLevels",".ci",".y",".sids",".axisIndex","S100QC..Run",".ri",".colorHash",".xLevels",".nXLevels",".nValuesPerXLevel",".xSeqPerLevels",".xs",".ys",".y0s"
0,0,11.068752932640667,0,0,"a",0,12774,0,1,1,0,32767,63753,65535
0,1,10.275734702052272,1,0,"a",0,12774,0,1,1,0,32767,18562,65535
0,0,5.255073120131111,2,0,"a",1,12774,0,1,1,0,32767,63775,0
0,1,4.538866086131702,3,0,"a",1,12774,0,1,1,0,32767,55083,0
0,2,10.306771058302557,4,0,"a",0,12774,0,1,1,0,32767,20330,65535
1,3,10.028668442896615,5,0,"b",0,12905,0,1,1,0,32767,4483,65535
0,2,4.479093865614333,6,0,"a",1,12774,0,1,1,0,32767,54357,0
1,3,4.154722594798642,7,0,"b",1,12905,0,1,1,0,32767,50421,0
0,0,6.652540610525774,8,0,"a",2,12774,0,1,1,0,32767,50872,65535
0,1,5.693092401216027,9,0,"a",2,12774,0,1,1,0,32767,19433,65535
0,0,5.914131238364778,10,0,"a",3,12774,0,1,1,0,32767,51485,65535
0,1,4.783832199204181,11,0,"a",3,12774,0,1,1,0,32767,10333,65535
0,2,5.795641501493813,12,0,"a",2,12774,0,1,1,0,32767,22794,65535
1,3,6.345551699413262,13,0,"b",2,12905,0,1,1,0,32767,40812,65535
0,2,4.972519263577893,14,0,"a",3,12774,0,1,1,0,32767,17203,65535
1,3,4.596260092055542,15,0,"b",3,12905,0,1,1,0,32767,3504,65535
1,4,10.118218761085597,16,0,"b",0,12905,0,1,1,0,32767,9586,65535
1,5,10.286470583117659,17,0,"b",0,12905,0,1,1,0,32767,19174,65535
1,4,4.196892049042582,18,0,"b",1,12905,0,1,1,0,32767,50933,0
1,5,4.354228586790672,19,0,"b",1,12905,0,1,1,0,32767,52842,0
0,6,11.002470073208539,20,0,"a",0,12774,0,1,1,0,32767,59976,65535
0,7,10.222715174879347,21,0,"a",0,12774,0,1,1,0,32767,15540,65535
0,6,5.226275855823676,22,0,"a",1,12774,0,1,1,0,32767,63425,0
0,7,3.9302910281885954,23,0,"a",1,12774,0,1,1,0,32767,47697,0
1,4,5.72843396054509,24,0,"b",2,12905,0,1,1,0,32767,20591,65535
1,5,5.857980995127572,25,0,"b",2,12905,0,1,1,0,32767,24836,65535
1,4,4.958580072620019,26,0,"b",3,12905,0,1,1,0,32767,16695,65535
1,5,5.020272395026261,27,0,"b",3,12905,0,1,1,0,32767,18941,65535
0,6,6.7887644947464105,28,0,"a",2,12774,0,1,1,0,32767,55335,65535
0,7,5.448252694544291,29,0,"a",2,12774,0,1,1,0,32767,11411,65535
0,6,5.9285044087145815,30,0,"a",3,12774,0,1,1,0,32767,52008,65535
0,7,4.584962500721156,31,0,"a",3,12774,0,1,1,0,32767,3093,65535
0,0,6.756902439698947,32,0,"a",4,12774,0,1,1,0,32767,43398,65535
0,1,6.048512577881534,33,0,"a",4,12774,0,1,1,0,32767,22296,65535
0,0,11.485449612141947,34,0,"a",5,12774,0,1,1,0,32767,51235,65535
0,1,11.117716602652134,35,0,"a",5,12774,0,1,1,0,32767,38551,65535
0,2,6.645488505665496,36,0,"a",4,12774,0,1,1,0,32767,40079,65535
1,3,5.783832199204181,37,0,"b",4,12905,0,1,1,0,32767,14412,65535
0,2,11.62047921128436,38,0,"a",5,12774,0,1,1,0,32767,55892,65535
1,3,11.407628523186029,39,0,"b",5,12905,0,1,1,0,32767,48551,65535
0,0,9.370605166816265,40,0,"a",6,12774,0,1,1,0,32767,52134,65535
0,1,8.794415866350105,41,0,"a",6,12774,0,1,1,0,32767,34153,65535
0,0,5.3435419079934245,42,0,"a",7,12774,0,1,1,0,32767,33864,65535
0,1,5.79662126047265,43,0,"a",7,12774,0,1,1,0,32767,45284,65535
0,2,9.64208576093768,44,0,"a",6,12774,0,1,1,0,32767,60606,65535
1,3,8.169735956687946,45,0,"b",6,12905,0,1,1,0,32767,14658,65535
0,2,6.368794699925337,46,0,"a",7,12774,0,1,1,0,32767,59706,65535
1,3,4.975983118881464,47,0,"b",7,12905,0,1,1,0,32767,24600,65535
1,4,5.826668397114438,48,0,"b",4,12905,0,1,1,0,32767,15688,65535
1,5,6.297911213768827,49,0,"b",4,12905,0,1,1,0,32767,29725,65535
1,4,11.089163130240179,50,0,"b",5,12905,0,1,1,0,32767,37566,65535
1,5,11.112980376064659,51,0,"b",5,12905,0,1,1,0,32767,38388,65535
0,6,6.896875001297038,52,0,"a",4,12774,0,1,1,0,32767,47568,65535
0,7,5.775905283432552,53,0,"a",4,12774,0,1,1,0,32767,14176,65535
0,6,10.967579730610613,54,0,"a",5,12774,0,1,1,0,32767,33373,65535
0,7,10.56076541562271,55,0,"a",5,12774,0,1,1,0,32767,19341,65535
1,4,8.405863954616708,56,0,"b",6,12905,0,1,1,0,32767,22027,65535
1,5,9.243084143510229,57,0,"b",6,12905,0,1,1,0,32767,48154,65535
1,4,5.211658759751494,58,0,"b",7,12905,0,1,1,0,32767,30540,65535
1,5,5.620807699667878,59,0,"b",7,12905,0,1,1,0,32767,40853,65535
0,6,9.129866198940736,60,0,"a",6,12774,0,1,1,0,32767,44621,65535
0,7,8.201337954073773,61,0,"a",6,12774,0,1,1,0,32767,15645,65535
0,6,6.257921482440142,62,0,"a",7,12774,0,1,1,0,32767,56911,65535
0,7,5.4077888315412,63,0,"a",7,12774,0,1,1,0,32767,35483,65535
0,8,10.1983523723957,64,0,"a",0,12774,0,1,1,0,32767,14152,65535
1,9,9.962029757358074,65,0,"b",0,12905,0,1,1,0,32767,685,65535
0,8,4.211658759751494,66,0,"a",1,12774,0,1,1,0,32767,51112,0
1,9,4.263601391512496,67,0,"b",1,12905,0,1,1,0,32767,51742,0
1,10,10.085917090828213,68,0,"b",0,12905,0,1,1,0,32767,7745,65535
1,11,10.079346409689824,69,0,"b",0,12905,0,1,1,0,32767,7370,65535
1,10,3.779874185635497,70,0,"b",1,12905,0,1,1,0,32767,45872,0
1,11,4.056714390994322,71,0,"b",1,12905,0,1,1,0,32767,49231,0
0,8,5.560945619602621,72,0,"a",2,12774,0,1,1,0,32767,15103,65535
1,9,5.779874185635497,73,0,"b",2,12905,0,1,1,0,32767,22277,65535
0,8,4.696245834254901,74,0,"a",3,12774,0,1,1,0,32767,7144,65535
1,9,4.895961035450259,75,0,"b",3,12905,0,1,1,0,32767,14416,65535
1,10,5.6130423096885,76,0,"b",2,12905,0,1,1,0,32767,16810,65535
1,11,5.169925001442312,77,0,"b",2,12905,0,1,1,0,32767,2291,65535
1,10,4.919537971891721,78,0,"b",3,12905,0,1,1,0,32767,15274,65535
1,11,4.787779383720843,79,0,"b",3,12905,0,1,1,0,32767,10477,65535
0,12,10.919495810222013,80,0,"a",0,12774,0,1,1,0,32767,55247,65535
0,13,10.25413727454997,81,0,"a",0,12774,0,1,1,0,32767,17331,65535
0,12,4.871992387623928,82,0,"a",1,12774,0,1,1,0,32767,59126,0
0,13,3.803461005953113,83,0,"a",1,12774,0,1,1,0,32767,46158,0
0,14,10.19261267994115,84,0,"a",0,12774,0,1,1,0,32767,13825,65535
1,15,9.98690191843398,85,0,"b",0,12905,0,1,1,0,32767,2102,65535
0,14,0.0,86,0,"a",1,12774,0,1,1,0,32767,0,0
1,15,3.6252263709348833,87,0,"b",1,12905,0,1,1,0,32767,43995,0
0,12,6.2057702003890345,88,0,"a",2,12774,0,1,1,0,32767,36232,65535
0,13,5.294447358465256,89,0,"a",2,12774,0,1,1,0,32767,6371,65535
0,12,5.69203972328469,90,0,"a",3,12774,0,1,1,0,32767,43399,65535
0,13,4.647118976783726,91,0,"a",3,12774,0,1,1,0,32767,5356,65535
0,14,5.36219196510109,92,0,"a",2,12774,0,1,1,0,32767,8591,65535
1,15,5.400073866413194,93,0,"b",2,12905,0,1,1,0,32767,9832,65535
0,14,4.6074699001307255,94,0,"a",3,12774,0,1,1,0,32767,3912,65535
1,15,4.753878977102553,95,0,"b",3,12905,0,1,1,0,32767,9243,65535
0,8,5.794661076691631,96,0,"a",4,12774,0,1,1,0,32767,14735,65535
1,9,5.549366945567157,97,0,"b",4,12905,0,1,1,0,32767,7428,65535
0,8,10.703185343679438,98,0,"a",5,12774,0,1,1,0,32767,24253,65535
1,9,10.668951863947362,99,0,"b",5,12905,0,1,1,0,32767,23073,65535
1,10,5.837181623797114,100,0,"b",4,12905,0,1,1,0,32767,16001,65535
1,11,5.700439718141092,101,0,"b",4,12905,0,1,1,0,32767,11928,65535
1,10,10.490340044234104,102,0,"b",5,12905,0,1,1,0,32767,16912,65535
1,11,10.451211111832329,103,0,"b",5,12905,0,1,1,0,32767,15562,65535
0,8,8.42135034455828,104,0,"a",6,12774,0,1,1,0,32767,22510,65535
1,9,7.741721362676317,105,0,"b",6,12905,0,1,1,0,32767,1301,65535
0,8,5.411630897835594,106,0,"a",7,12774,0,1,1,0,32767,35580,65535
1,9,4.841935153767749,107,0,"b",7,12905,0,1,1,0,32767,21221,65535
1,10,7.983101162228637,108,0,"b",6,12905,0,1,1,0,32767,8834,65535
1,11,8.073181602583091,109,0,"b",6,12905,0,1,1,0,32767,11645,65535
1,10,5.253646827339815,110,0,"b",7,12905,0,1,1,0,32767,31598,65535
1,11,4.03363077788128,111,0,"b",7,12905,0,1,1,0,32767,847,65535
0,12,7.123047696419239,112,0,"a",4,12774,0,1,1,0,32767,54305,65535
0,13,5.381910199715595,113,0,"a",4,12774,0,1,1,0,32767,2439,65535
0,12,10.987237193437903,114,0,"a",5,12774,0,1,1,0,32767,34051,65535
0,13,10.093454937809339,115,0,"a",5,12774,0,1,1,0,32767,3223,65535
0,14,5.504500472612877,116,0,"a",4,12774,0,1,1,0,32767,6091,65535
1,15,5.415462759426621,117,0,"b",4,12905,0,1,1,0,32767,3439,65535
0,14,10.574504276507623,118,0,"a",5,12774,0,1,1,0,32767,19815,65535
1,15,11.831023356069322,119,0,"b",5,12905,0,1,1,0,32767,63154,65535
0,12,8.827147936770137,120,0,"a",6,12774,0,1,1,0,32767,35174,65535
0,13,7.70488240178867,121,0,"a",6,12774,0,1,1,0,32767,152,65535
0,12,5.332775477124355,122,0,"a",7,12774,0,1,1,0,32767,33593,65535
0,13,4.199857507519143,123,0,"a",7,12774,0,1,1,0,32767,5037,65535
0,14,7.994673644393385,124,0,"a",6,12774,0,1,1,0,32767,9195,65535
1,15,8.707619593363571,125,0,"b",6,12905,0,1,1,0,32767,31444,65535
0,14,4.385821711485989,126,0,"a",7,12774,0,1,1,0,32767,9724,65535
1,15,5.88862838921579,127,0,"b",7,12905,0,1,1,0,32767,47603,65535
0,0,11.184688247195288,128,0,"a",8,12774,0,1,1,0,32767,50599,65535
0,1,10.693782803914981,129,0,"a",8,12774,0,1,1,0,32767,38684,65535
0,0,6.982885979136152,130,0,"a",9,12774,0,1,1,0,32767,27818,65535
0,1,6.717094391305224,131,0,"a",9,12774,0,1,1,0,32767,23671,65535
0,2,11.318628071587765,132,0,"a",8,12774,0,1,1,0,32767,53850,65535
1,3,9.795702755927149,133,0,"b",8,12905,0,1,1,0,32767,16885,65535
0,2,8.68200078668648,134,0,"a",9,12774,0,1,1,0,32767,54330,65535
1,3,6.946271813582484,135,0,"b",9,12905,0,1,1,0,32767,27247,65535
0,0,5.288887833123355,136,0,"a",10,12774,0,1,1,0,32767,55825,65535
0,1,4.675091569011798,137,0,"a",10,12774,0,1,1,0,32767,36670,65535
0,0,6.671891504762486,138,0,"a",11,12774,0,1,1,0,32767,48382,65535
0,1,5.767934572323972,139,0,"a",11,12774,0,1,1,0,32767,23699,65535
0,2,4.679347309681533,140,0,"a",10,12774,0,1,1,0,32767,36803,65535
1,3,4.0762105666201185,141,0,"b",10,12905,0,1,1,0,32767,17981,65535
0,2,5.933857643208788,142,0,"a",11,12774,0,1,1,0,32767,28230,65535
1,3,4.986325063102924,143,0,"b",11,12905,0,1,1,0,32767,2357,65535
1,4,9.843891431114296,144,0,"b",8,12905,0,1,1,0,32767,18055,65535
1,5,10.921279577129319,145,0,"b",8,12905,0,1,1,0,32767,44205,65535
1,4,6.338168735894573,146,0,"b",9,12905,0,1,1,0,32767,17759,65535
1,5,7.797110890560801,147,0,"b",9,12905,0,1,1,0,32767,40523,65535
0,6,10.734070496022373,148,0,"a",8,12774,0,1,1,0,32767,39661,65535
0,7,10.100216029630907,149,0,"a",8,12774,0,1,1,0,32767,24277,65535
0,6,6.419284470379029,150,0,"a",9,12774,0,1,1,0,32767,19024,65535
0,7,5.77292142499373,151,0,"a",9,12774,0,1,1,0,32767,8939,65535
1,4,3.9515596449422468,152,0,"b",10,12905,0,1,1,0,32767,14091,65535
1,5,4.729460424509337,153,0,"b",10,12905,0,1,1,0,32767,38367,65535
1,4,5.136265690091081,154,0,"b",11,12905,0,1,1,0,32767,6451,65535
1,5,5.6857074744609735,155,0,"b",11,12905,0,1,1,0,32767,21454,65535
0,6,5.190942782711396,156,0,"a",10,12774,0,1,1,0,32767,52768,65535
0,7,3.9338576432087877,157,0,"a",10,12774,0,1,1,0,32767,13539,65535
0,6,6.829543247034625,158,0,"a",11,12774,0,1,1,0,32767,52687,65535
0,7,5.5282882339641874,159,0,"a",11,12774,0,1,1,0,32767,17155,65535
0,0,5.884948042727841,160,0,"a",12,12774,0,1,1,0,32767,52581,65535
0,1,5.227729452965175,161,0,"a",12,12774,0,1,1,0,32767,32072,65535
0,0,5.649290075825353,162,0,"a",13,12774,0,1,1,0,32767,60595,65535
0,1,4.356887933241162,163,0,"a",13,12774,0,1,1,0,32767,18247,65535
0,2,5.33547462672531,164,0,"a",12,12774,0,1,1,0,32767,35434,65535
1,3,4.647118976783726,165,0,"b",12,12905,0,1,1,0,32767,13953,65535
0,2,4.7315111640740986,166,0,"a",13,12774,0,1,1,0,32767,30522,65535
1,3,4.126947928697037,167,0,"b",13,12905,0,1,1,0,32767,10713,65535
0,0,11.71369451812683,168,0,"a",14,12774,0,1,1,0,32767,52594,65535
0,1,11.28507501035097,169,0,"a",14,12774,0,1,1,0,32767,33222,65535
0,0,5.767934572323972,170,0,"a",15,12774,0,1,1,0,32767,26430,65535
0,1,5.208717484439371,171,0,"a",15,12774,0,1,1,0,32767,11160,65535
0,2,11.600596704426168,172,0,"a",14,12774,0,1,1,0,32767,47482,65535
1,3,11.857562380633714,173,0,"b",14,12905,0,1,1,0,32767,59096,65535
0,2,5.479093865614333,174,0,"a",15,12774,0,1,1,0,32767,18543,65535
1,3,6.3435419079934245,175,0,"b",15,12905,0,1,1,0,32767,42147,65535
1,4,4.747812976403199,176,0,"b",12,12905,0,1,1,0,32767,17095,65535
1,5,5.192432400851882,177,0,"b",12,12905,0,1,1,0,32767,30970,65535
1,4,4.53417439080698,178,0,"b",13,12905,0,1,1,0,32767,24056,65535
1,5,4.951559644942247,179,0,"b",13,12905,0,1,1,0,32767,37733,65535
0,6,6.283306800860055,180,0,"a",12,12774,0,1,1,0,32767,65013,65535
0,7,4.725350179447424,181,0,"a",12,12774,0,1,1,0,32767,16394,65535
0,6,5.552850315567404,182,0,"a",13,12774,0,1,1,0,32767,57435,65535
0,7,4.0269670476002695,183,0,"a",13,12774,0,1,1,0,32767,7437,65535
1,4,11.51430466280745,184,0,"b",14,12905,0,1,1,0,32767,43582,65535
1,5,11.337285285771214,185,0,"b",14,12905,0,1,1,0,32767,35582,65535
1,4,5.535348745809462,186,0,"b",15,12905,0,1,1,0,32767,20079,65535
1,5,6.007635569348336,187,0,"b",15,12905,0,1,1,0,32767,32975,65535
0,6,11.441730571612457,188,0,"a",14,12774,0,1,1,0,32767,40302,65535
0,7,10.81601760017454,189,0,"a",14,12774,0,1,1,0,32767,12022,65535
0,6,6.237863830098888,190,0,"a",15,12774,0,1,1,0,32767,39262,65535
0,7,5.036951136172892,191,0,"a",15,12774,0,1,1,0,32767,6470,65535
0,8,10.231719309800987,192,0,"a",8,12774,0,1,1,0,32767,27468,65535
1,9,9.195128419691416,193,0,"b",8,12905,0,1,1,0,32767,2308,65535
0,8,5.901436165516411,194,0,"a",9,12774,0,1,1,0,32767,10944,65535
1,9,6.035291912251201,195,0,"b",9,12905,0,1,1,0,32767,13033,65535
1,10,10.118304477986788,196,0,"b",8,12905,0,1,1,0,32767,24716,65535
1,11,10.129671831134328,197,0,"b",8,12905,0,1,1,0,32767,24992,65535
1,10,6.450744396443272,198,0,"b",9,12905,0,1,1,0,32767,19515,65535
1,11,6.561522121125133,199,0,"b",9,12905,0,1,1,0,32767,21244,65535
0,8,3.9050747425797585,200,0,"a",10,12774,0,1,1,0,32767,12641,65535
1,9,3.562098392369419,201,0,"b",10,12905,0,1,1,0,32767,1937,65535
0,8,5.453231802302367,202,0,"a",11,12774,0,1,1,0,32767,15106,65535
1,9,5.0319677286586355,203,0,"b",11,12905,0,1,1,0,32767,3603,65535
1,10,4.178970141045319,204,0,"b",10,12905,0,1,1,0,32767,21188,65535
1,11,3.8682693015812113,205,0,"b",10,12905,0,1,1,0,32767,11492,65535
1,10,5.565551194274935,206,0,"b",11,12905,0,1,1,0,32767,18173,65535
1,11,5.545875144651065,207,0,"b",11,12905,0,1,1,0,32767,17636,65535
0,12,10.766935129928,208,0,"a",8,12774,0,1,1,0,32767,40459,65535
0,13,9.633543620068409,209,0,"a",8,12774,0,1,1,0,32767,12950,65535
0,12,6.240746338632009,210,0,"a",9,12774,0,1,1,0,32767,16239,65535
0,13,5.368794699925337,211,0,"a",9,12774,0,1,1,0,32767,2633,65535
0,14,10.25092404456006,212,0,"a",8,12774,0,1,1,0,32767,27935,65535
1,15,11.185459860674664,213,0,"b",8,12905,0,1,1,0,32767,50617,65535
0,14,6.077017217488709,214,0,"a",9,12774,0,1,1,0,32767,13684,65535
1,15,8.324647596240954,215,0,"b",9,12905,0,1,1,0,32767,48754,65535
0,12,4.538866086131702,216,0,"a",10,12774,0,1,1,0,32767,32419,65535
0,13,3.759919579259852,217,0,"a",10,12774,0,1,1,0,32767,8111,65535
0,12,6.464372359907568,218,0,"a",11,12774,0,1,1,0,32767,42716,65535
0,13,5.630730746329688,219,0,"a",11,12774,0,1,1,0,32767,19953,65535
0,14,3.694144311609613,220,0,"a",10,12774,0,1,1,0,32767,6058,65535
1,15,3.845726732930123,221,0,"b",10,12905,0,1,1,0,32767,10788,65535
0,14,5.448252694544291,222,0,"a",11,12774,0,1,1,0,32767,14970,65535
1,15,4.994887076606347,223,0,"b",11,12905,0,1,1,0,32767,2590,65535
0,8,4.694144311609613,224,0,"a",12,12774,0,1,1,0,32767,15420,65535
1,9,4.700439718141092,225,0,"b",12,12905,0,1,1,0,32767,15617,65535
0,8,4.21459405077604,226,0,"a",13,12774,0,1,1,0,32767,13585,65535
1,9,4.0067891656626395,227,0,"b",13,12905,0,1,1,0,32767,6775,65535
1,10,4.717094391305224,228,0,"b",12,12905,0,1,1,0,32767,16136,65535
1,11,4.471751890273166,229,0,"b",12,12905,0,1,1,0,32767,8480,65535
1,10,4.464372359907568,230,0,"b",13,12905,0,1,1,0,32767,21769,65535
1,11,4.356887933241162,231,0,"b",13,12905,0,1,1,0,32767,18247,65535
0,8,10.952768714797005,232,0,"a",14,12774,0,1,1,0,32767,18203,65535
1,9,11.1755142445477,233,0,"b",14,12905,0,1,1,0,32767,28270,65535
0,8,5.400073866413194,234,0,"a",15,12774,0,1,1,0,32767,16385,65535
1,9,5.7376459502462,235,0,"b",15,12905,0,1,1,0,32767,25603,65535
1,10,10.869491998583536,236,0,"b",14,12905,0,1,1,0,32767,14439,65535
1,11,10.901179982431144,237,0,"b",14,12905,0,1,1,0,32767,15871,65535
1,10,6.1501304581653375,238,0,"b",15,12905,0,1,1,0,32767,36866,65535
1,11,5.95067968453626,239,0,"b",15,12905,0,1,1,0,32767,31420,65535
0,12,5.5200070588803865,240,0,"a",12,12774,0,1,1,0,32767,41193,65535
0,13,4.436986472112489,241,0,"a",12,12774,0,1,1,0,32767,7395,65535
0,12,5.187958924272574,242,0,"a",13,12774,0,1,1,0,32767,45479,65535
0,13,4.0067891656626395,243,0,"a",13,12774,0,1,1,0,32767,6775,65535
0,14,4.414186602739351,244,0,"a",12,12774,0,1,1,0,32767,6684,65535
1,15,4.266432982295659,245,0,"b",12,12905,0,1,1,0,32767,2073,65535
0,14,3.8682693015812113,246,0,"a",13,12774,0,1,1,0,32767,2236,65535
1,15,3.9863250631029237,247,0,"b",13,12905,0,1,1,0,32767,6105,65535
0,12,11.550637898629661,248,0,"a",14,12774,0,1,1,0,32767,45224,65535
0,13,10.57646652045152,249,0,"a",14,12774,0,1,1,0,32767,1196,65535
0,12,6.109707478608206,250,0,"a",15,12774,0,1,1,0,32767,35762,65535
0,13,5.283306800860055,251,0,"a",15,12774,0,1,1,0,32767,13197,65535
0,14,10.898244865341299,252,0,"a",14,12774,0,1,1,0,32767,15739,65535
1,15,11.96611717587786,253,0,"b",14,12905,0,1,1,0,32767,64002,65535
0,14,5.7528697465326175,254,0,"a",15,12774,0,1,1,0,32767,26018,65535
1,15,5.849508373472549,255,0,"b",15,12905,0,1,1,0,32767,28657,65535
1,16,10.076506811138321,256,0,"b",0,12905,0,1,1,0,32767,7209,65535
1,17,10.080930628415144,257,0,"b",0,12905,0,1,1,0,32767,7461,65535
1,16,3.9445048874082964,258,0,"b",1,12905,0,1,1,0,32767,47870,0
1,17,4.388423506674269,259,0,"b",1,12905,0,1,1,0,32767,53257,0
0,18,11.071291590867421,260,0,"a",0,12774,0,1,1,0,32767,63898,65535
0,19,10.355709491908353,261,0,"a",0,12774,0,1,1,0,32767,23119,65535
0,18,4.868269301581211,262,0,"a",1,12774,0,1,1,0,32767,59080,0
0,19,4.515253528909752,263,0,"a",1,12774,0,1,1,0,32767,54796,0
1,16,5.504500472612877,264,0,"b",2,12905,0,1,1,0,32767,13254,65535
1,17,5.4754275484165635,265,0,"b",2,12905,0,1,1,0,32767,12301,65535
1,16,4.853280127361757,266,0,"b",3,12905,0,1,1,0,32767,12862,65535
1,17,5.0050948671227635,267,0,"b",3,12905,0,1,1,0,32767,18389,65535
0,18,7.086662011343077,268,0,"a",2,12774,0,1,1,0,32767,65096,65535
0,19,5.985466060373831,269,0,"a",2,12774,0,1,1,0,32767,29014,65535
0,18,6.237863830098888,270,0,"a",3,12774,0,1,1,0,32767,63271,65535
0,19,5.177466550454931,271,0,"a",3,12774,0,1,1,0,32767,24665,65535
0,20,10.298138238740043,272,0,"a",0,12774,0,1,1,0,32767,19839,65535
1,21,10.15092077261392,273,0,"b",0,12905,0,1,1,0,32767,11449,65535
0,20,4.375367353848823,274,0,"a",1,12774,0,1,1,0,32767,53099,0
1,21,4.313738697074015,275,0,"b",1,12905,0,1,1,0,32767,52351,0
1,22,10.254844785237085,276,0,"b",0,12905,0,1,1,0,32767,17371,65535
1,23,10.163875112874756,277,0,"b",0,12905,0,1,1,0,32767,12187,65535
1,22,4.548203950711039,278,0,"b",1,12905,0,1,1,0,32767,55196,0
1,23,4.436986472112489,279,0,"b",1,12905,0,1,1,0,32767,53846,0
0,20,5.719162771646453,280,0,"a",2,12774,0,1,1,0,32767,20288,65535
1,21,5.5758602936139035,281,0,"b",2,12905,0,1,1,0,32767,15592,65535
0,20,4.917737977845511,282,0,"a",3,12774,0,1,1,0,32767,15208,65535
1,21,4.90870416598045,283,0,"b",3,12905,0,1,1,0,32767,14880,65535
1,22,5.723290657269129,284,0,"b",2,12905,0,1,1,0,32767,20423,65535
1,23,5.826668397114438,285,0,"b",2,12905,0,1,1,0,32767,23810,65535
1,22,4.998297704769,286,0,"b",3,12905,0,1,1,0,32767,18141,65535
1,23,4.90870416598045,287,0,"b",3,12905,0,1,1,0,32767,14880,65535
1,16,5.7599195792598525,288,0,"b",4,12905,0,1,1,0,32767,13700,65535
1,17,5.846673072774412,289,0,"b",4,12905,0,1,1,0,32767,16284,65535
1,16,11.186885090921256,290,0,"b",5,12905,0,1,1,0,32767,40937,65535
1,17,10.961340479989023,291,0,"b",5,12905,0,1,1,0,32767,33158,65535
0,18,7.436986472112489,292,0,"a",4,12774,0,1,1,0,32767,63656,65535
0,19,6.178218541632181,293,0,"a",4,12774,0,1,1,0,32767,26160,65535
0,18,11.527550772903869,294,0,"a",5,12774,0,1,1,0,32767,52687,65535
0,19,10.97354846390603,295,0,"a",5,12774,0,1,1,0,32767,33579,65535
1,16,8.385007687291912,296,0,"b",6,12905,0,1,1,0,32767,21376,65535
1,17,8.545729469380493,297,0,"b",6,12905,0,1,1,0,32767,26392,65535
1,16,5.668684326618659,298,0,"b",7,12905,0,1,1,0,32767,42059,65535
1,17,5.718128952153351,299,0,"b",7,12905,0,1,1,0,32767,43306,65535
0,18,9.700177957269307,300,0,"a",6,12774,0,1,1,0,32767,62418,65535
0,19,8.934414131177459,301,0,"a",6,12774,0,1,1,0,32767,38521,65535
0,18,6.516443380557311,302,0,"a",7,12774,0,1,1,0,32767,63427,65535
0,19,5.818009314522268,303,0,"a",7,12774,0,1,1,0,32767,45823,65535
0,20,5.921335722954115,304,0,"a",4,12774,0,1,1,0,32767,18508,65535
1,21,5.956828165858426,305,0,"b",4,12905,0,1,1,0,32767,19565,65535
0,20,11.103757906869724,306,0,"a",5,12774,0,1,1,0,32767,38070,65535
1,21,11.403795862140347,307,0,"b",5,12905,0,1,1,0,32767,48419,65535
1,22,6.092258507851988,308,0,"b",4,12905,0,1,1,0,32767,23599,65535
1,23,6.059982104828232,309,0,"b",4,12905,0,1,1,0,32767,22638,65535
1,22,11.255206762814588,310,0,"b",5,12905,0,1,1,0,32767,43294,65535
1,23,11.819073684185515,311,0,"b",5,12905,0,1,1,0,32767,62742,65535
0,20,8.92514852201673,312,0,"a",6,12774,0,1,1,0,32767,38232,65535
1,21,8.50104850883953,313,0,"b",6,12905,0,1,1,0,32767,24998,65535
0,20,5.911420254089032,314,0,"a",7,12774,0,1,1,0,32767,48178,65535
1,21,5.297219107715309,315,0,"b",7,12905,0,1,1,0,32767,32696,65535
1,22,8.874778410454766,316,0,"b",6,12905,0,1,1,0,32767,36660,65535
1,23,9.580845177040326,317,0,"b",6,12905,0,1,1,0,32767,58694,65535
1,22,5.805409277742634,318,0,"b",7,12905,0,1,1,0,32767,45506,65535
1,23,6.5661258587083005,319,0,"b",7,12905,0,1,1,0,32767,64680,65535
1,16,10.707228883803731,320,0,"b",8,12905,0,1,1,0,32767,39010,65535
1,17,10.820480044504244,321,0,"b",8,12905,0,1,1,0,32767,41759,65535
1,16,7.296526669477448,322,0,"b",9,12905,0,1,1,0,32767,32712,65535
1,17,7.484879879866233,323,0,"b",9,12905,0,1,1,0,32767,35651,65535
0,18,11.288321993544166,324,0,"a",8,12774,0,1,1,0,32767,53114,65535
0,19,10.61627140909322,325,0,"a",8,12774,0,1,1,0,32767,36802,65535
0,18,7.94759558951958,326,0,"a",9,12774,0,1,1,0,32767,42871,65535
0,19,7.055487087610319,327,0,"a",9,12774,0,1,1,0,32767,28951,65535
1,16,3.8112383565448322,328,0,"b",10,12905,0,1,1,0,32767,9712,65535
1,17,3.9585800726200193,329,0,"b",10,12905,0,1,1,0,32767,14310,65535
1,16,5.405221757837402,330,0,"b",11,12905,0,1,1,0,32767,13795,65535
1,17,5.410351345609022,331,0,"b",11,12905,0,1,1,0,32767,13935,65535
0,18,5.552850315567404,332,0,"a",10,12774,0,1,1,0,32767,64062,65535
0,19,4.43195088221519,333,0,"a",10,12774,0,1,1,0,32767,29083,65535
0,18,7.216059459780539,334,0,"a",11,12774,0,1,1,0,32767,63241,65535
0,19,5.885869009909381,335,0,"a",11,12774,0,1,1,0,32767,26919,65535
0,20,10.722871957331344,336,0,"a",8,12774,0,1,1,0,32767,39390,65535
1,21,11.13010912188005,337,0,"b",8,12905,0,1,1,0,32767,49274,65535
0,20,7.251504740768274,338,0,"a",9,12774,0,1,1,0,32767,32010,65535
